Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
16,16,16,531,1226,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0.096551724137931,-0.020689655172413834,0.0707070707070707,0.04918032786885246,0.3448275862068966,0.36551724137931035,0.2896551724137931,0
17,17,17,796,266,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.1869158878504673,0.12024922118380071,0.13392857142857142,0.14482758620689656,0.3302180685358255,0.3956386292834891,0.27414330218068533,1
18,18,18,922,999,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.012383900928792602,-0.15510835913312676,0.009259259259259259,-0.05859375,0.3606811145510836,0.33746130030959753,0.3018575851393189,0
19,19,19,832,79,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0.08227848101265817,-0.05316455696202532,0.06046511627906977,0.014705882352941176,0.35443037974683544,0.36075949367088606,0.2848101265822785,0
20,20,20,907,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2153846153846154,-0.6215384615384614,-0.17073170731707318,-0.45161290322580644,0.47692307692307695,0.26153846153846155,0.26153846153846155,0
21,21,21,815,123,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.2464028776978418,0.1683453237410073,0.17407878017789072,0.1174496644295302,0.35251798561151076,0.4154676258992806,0.23201438848920863,1
22,22,22,17,799,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.13129770992366407,0.040305343511450376,0.09534368070953436,0.10108303249097472,0.33435114503816793,0.37709923664122136,0.2885496183206107,1
23,23,23,907,1039,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.056234718826405905,-0.09828850855745724,0.04159132007233273,-0.022857142857142857,0.36185819070904646,0.35207823960880197,0.2860635696821516,0
24,24,24,1234,567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.42241379310344834,0.46206896551724147,0.28654970760233917,0.2878787878787879,0.3103448275862069,0.47413793103448276,0.21551724137931033,1
25,25,25,244,95,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0.10395010395010396,-0.03451143451143446,0.07598784194528875,0.013574660633484163,0.36174636174636177,0.367983367983368,0.2702702702702703,0
26,26,26,304,659,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0.0752212389380531,-0.06401179941002949,0.05537459283387622,0.006896551724137931,0.3554572271386431,0.3584070796460177,0.2861356932153392,0
27,27,27,1155,481,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.2833333333333332,0.2599999999999999,0.19844357976653695,0.2111111111111111,0.32222222222222224,0.42777777777777776,0.25,1
28,28,28,496,909,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.024390243902439046,-0.1634146341463414,0.01818181818181818,-0.08333333333333333,0.3780487804878049,0.34146341463414637,0.2804878048780488,0
29,29,29,681,381,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3072625698324022,0.2893854748603353,0.2140077821011673,0.21505376344086022,0.3240223463687151,0.43575418994413406,0.24022346368715083,1
