Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
0,188,798,0,0,0,0,1,0,0,0,1,1,0,1,1,0.06956521739130433,-0.036521739130434716,0.05128205128205128,0.06976744186046512,0.33043478260869563,0.3565217391304348,0.3130434782608696
1,162,799,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0461538461538461,-0.1723076923076925,0.034220532319391636,-0.1111111111111111,0.40512820512820513,0.3487179487179487,0.24615384615384617
2,838,484,1,0,1,0,1,0,0,0,1,1,1,1,1,0.12334801762114544,0.020851688693098502,0.08974358974358974,0.07849829351535836,0.3406754772393539,0.3744493392070485,0.28487518355359764
3,47,948,1,1,1,1,1,0,0,1,1,1,1,1,1,0.22866894197952217,0.11740614334471003,0.162227602905569,0.06666666666666667,0.3720136518771331,0.40955631399317405,0.21843003412969283
4,334,121,0,0,0,0,0,0,0,0,0,1,0,1,0,0.04942965779467681,-0.1809885931558934,0.036619718309859155,-0.1223021582733813,0.4144486692015209,0.34980988593155893,0.23574144486692014
5,1170,444,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3399209486166008,0.34387351778656117,0.23497267759562843,0.24812030075187969,0.31620553359683795,0.44664031620553357,0.23715415019762845
6,1073,429,1,1,1,1,1,0,0,0,1,1,1,1,1,0.18834951456310683,0.11689320388349533,0.1349095966620306,0.1350210970464135,0.3339805825242718,0.39611650485436894,0.26990291262135924
7,1204,213,1,0,0,0,1,0,0,0,1,1,0,1,1,0.12903225806451613,-0.006451612903225934,0.09375,0.022222222222222223,0.3655913978494624,0.3763440860215054,0.25806451612903225
8,54,638,1,0,1,0,1,0,0,0,1,1,1,1,1,0.13229571984435795,0.03579766536964979,0.096045197740113,0.09009009009009009,0.33852140077821014,0.377431906614786,0.2840466926070039
9,475,977,1,1,1,1,1,0,0,0,1,1,1,1,1,0.1538461538461539,0.12061538461538485,0.1111111111111111,0.23529411764705882,0.29846153846153844,0.38461538461538464,0.3169230769230769
10,980,1251,1,0,0,0,1,0,0,0,1,1,0,1,1,0.11007025761124128,-0.01170960187353609,0.08034188034188035,0.042328042328042326,0.351288056206089,0.3700234192037471,0.2786885245901639
11,715,708,1,0,1,0,1,0,0,0,1,1,0,1,1,0.10641399416909625,-0.0002915451895043053,0.0777422790202343,0.06993006993006994,0.3396501457725947,0.3688046647230321,0.2915451895043732
12,355,1213,0,1,1,1,1,0,0,0,1,1,1,1,1,0.21276595744680846,0.08680851063829784,0.15151515151515152,0.045112781954887216,0.37872340425531914,0.40425531914893614,0.2170212765957447
