Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,838,989,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.004672897196261738,-0.16682242990654217,-0.0035087719298245615,-0.056962025316455694,0.352803738317757,0.3317757009345794,0.31542056074766356,0
1,1,1,982,738,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.07692307692307687,-0.3025641025641024,-0.058823529411764705,-0.1941747572815534,0.38095238095238093,0.3076923076923077,0.31135531135531136,0
2,2,2,885,587,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.00988142292490124,-0.16403162055335974,-0.007429420505200594,-0.0449438202247191,0.3458498023715415,0.3300395256916996,0.3241106719367589,0
3,3,3,814,982,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.10000000000000003,-0.3234782608695653,-0.07692307692307693,-0.2125,0.3739130434782609,0.3,0.32608695652173914,0
4,4,4,667,133,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.0950413223140496,-0.31404958677685946,-0.07301587301587302,-0.20238095238095238,0.371900826446281,0.30165289256198347,0.32644628099173556,0
5,5,5,849,606,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.01843317972350228,-0.10660522273425505,0.013761467889908258,0.02242152466367713,0.3317972350230415,0.33947772657450076,0.32872503840245776,0
6,6,6,855,773,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.03853955375253548,-0.19797160243407713,-0.029185867895545316,-0.06832298136645963,0.34279918864097364,0.3204868154158215,0.3367139959432049,0
7,7,7,1138,265,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.07942238267148022,-0.2779783393501805,-0.06077348066298342,-0.16129032258064516,0.36101083032490977,0.30685920577617326,0.33212996389891697,0
8,8,8,16,74,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.0958904109589041,-0.3315068493150684,-0.07368421052631578,-0.2222222222222222,0.3835616438356164,0.3013698630136986,0.3150684931506849,0
9,9,9,349,453,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.10282776349614403,0.08534704370179969,0.07518796992481203,0.32432432432432434,0.2750642673521851,0.3676092544987147,0.35732647814910024,1
10,10,10,535,621,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.06106870229007627,-0.2931297709923662,-0.046511627906976744,-0.18867924528301888,0.3893129770992366,0.31297709923664124,0.29770992366412213,0
11,11,11,467,915,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.010218978102189857,-0.14627737226277376,-0.007683863885839737,-0.008968609865470852,0.33284671532846716,0.32992700729927005,0.3372262773722628,0
12,12,12,239,780,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.008791208791208815,-0.1287912087912088,0.006578947368421052,-0.006289308176100629,0.3384615384615385,0.3362637362637363,0.3252747252747253,0
13,13,13,1060,866,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04255319148936165,-0.304255319148936,-0.03225806451612903,-0.20454545454545456,0.4148936170212766,0.3191489361702128,0.26595744680851063,0
14,14,14,257,846,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.27058823529411763,0.29882352941176465,0.19008264462809918,0.34285714285714286,0.2823529411764706,0.4235294117647059,0.29411764705882354,1
15,15,15,270,1210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76,-1.688,-0.7037037037037037,-1.0666666666666667,0.72,0.08,0.2,0
16,16,16,680,13,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.025641025641025605,-0.19544159544159534,-0.01935483870967742,-0.08,0.35327635327635326,0.3247863247863248,0.32193732193732194,0
17,17,17,74,903,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.03678929765886285,-0.23076923076923073,-0.027848101265822784,-0.12389380530973451,0.36789297658862874,0.3210702341137124,0.3110367892976589,0
18,18,18,1227,728,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.025356576862123614,-0.21521394611727412,-0.019138755980861243,-0.1111111111111111,0.3676703645007924,0.3248811410459588,0.3074484944532488,0
19,19,19,989,465,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.07692307692307687,-0.2594164456233421,-0.058823529411764705,-0.13445378151260504,0.35013262599469497,0.3076923076923077,0.3421750663129973,0
20,20,20,1222,215,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.14970059880239528,0.17664670658682646,0.10822510822510822,0.4673913043478261,0.25449101796407186,0.38323353293413176,0.36227544910179643,1
21,21,21,967,475,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.0735294117647059,-0.2617647058823529,-0.056179775280898875,-0.14102564102564102,0.3550420168067227,0.3088235294117647,0.33613445378151263,0
22,22,22,1105,1005,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.11188811188811187,0.07459207459207462,0.08163265306122448,0.2446043165467626,0.2913752913752914,0.3706293706293706,0.337995337995338,1
23,23,23,922,58,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.11046511627906974,-0.2616279069767442,-0.08520179372197309,-0.1,0.31976744186046513,0.29651162790697677,0.38372093023255816,0
24,24,24,607,1253,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.0040322580645161255,-0.12741935483870975,-0.0030272452068617556,0.021367521367521368,0.32526881720430106,0.33198924731182794,0.34274193548387094,0
