Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
0,274,1040,1,0,0,1,1,1,1,1,1,1,1,1,1,0.6336633663366338,0.8316831683168318,0.41025641025641024,0.5084745762711864,0.24752475247524752,0.5445544554455446,0.2079207920792079
1,174,1127,1,0,0,1,1,1,1,1,1,1,1,1,1,0.7200000000000001,0.92,0.4576271186440678,0.45098039215686275,0.26666666666666666,0.5733333333333334,0.16
2,643,596,1,0,0,0,0,0,0,0,1,1,1,1,1,0.17511520737327196,0.11090629800307233,0.12582781456953643,0.1519434628975265,0.32565284178187404,0.391705069124424,0.282642089093702
3,785,139,1,0,0,0,0,0,0,0,1,1,1,1,1,0.1953125,0.12124999999999997,0.13966480446927373,0.1291390728476821,0.3375,0.3984375,0.2640625
4,921,789,1,0,0,0,0,0,0,0,1,1,1,1,1,0.18973561430793162,0.10077760497667193,0.1358574610244989,0.10223642172523961,0.3468118195956454,0.3965785381026439,0.25660964230171074
5,150,614,1,0,0,0,0,1,1,1,1,1,1,1,1,0.3086053412462908,0.28783382789317513,0.21487603305785125,0.20903954802259886,0.3264094955489614,0.4362017804154303,0.23738872403560832
6,534,323,1,0,0,0,1,1,1,1,1,1,1,1,1,0.39473684210526316,0.4216374269005849,0.2694610778443114,0.2736842105263158,0.3128654970760234,0.4649122807017544,0.2222222222222222
7,430,308,1,0,0,0,0,1,1,1,1,1,1,1,1,0.32644628099173567,0.31735537190082663,0.22636103151862463,0.2265625,0.32231404958677684,0.44214876033057854,0.23553719008264462
8,318,992,1,0,0,0,1,1,1,1,1,1,1,1,1,0.44518272425249167,0.5641196013289038,0.3004484304932735,0.46206896551724136,0.2591362126245847,0.48172757475083056,0.2591362126245847
9,544,14,1,0,0,0,1,1,1,1,1,1,1,1,1,0.5613382899628253,0.6602230483271376,0.3691931540342298,0.34104046242774566,0.30111524163568776,0.5204460966542751,0.17843866171003717
10,217,381,1,0,0,0,0,1,1,1,1,1,1,1,1,0.4615384615384615,0.47179487179487173,0.3103448275862069,0.22346368715083798,0.34065934065934067,0.48717948717948717,0.17216117216117216
11,934,752,0,0,0,0,0,0,1,1,1,1,1,1,1,0.2800000000000001,0.25866666666666666,0.19626168224299065,0.21621621621621623,0.32,0.4266666666666667,0.25333333333333335
12,169,930,1,0,0,1,0,1,1,1,1,1,1,1,1,0.6115107913669063,0.6148681055155875,0.39781591263650545,0.18624641833810887,0.381294964028777,0.5371702637889688,0.0815347721822542
13,588,1083,1,0,0,1,0,1,1,1,1,1,1,1,1,0.6,0.6433333333333334,0.391304347826087,0.2391304347826087,0.35,0.5333333333333333,0.11666666666666667
14,29,253,1,0,0,0,0,0,0,0,1,1,1,1,1,0.2104430379746835,0.17088607594936706,0.14994363021420518,0.19784172661870503,0.31645569620253167,0.40348101265822783,0.2800632911392405
15,569,1105,1,0,0,1,1,1,1,1,1,1,1,1,1,0.6014234875444839,0.6818505338078291,0.39211136890951276,0.2935323383084577,0.3238434163701068,0.5338078291814946,0.1423487544483986
16,654,556,1,0,0,0,1,1,1,1,1,1,1,1,1,0.5612244897959184,0.7244897959183674,0.3691275167785235,0.48148148148148145,0.25510204081632654,0.5204081632653061,0.22448979591836735
17,385,1271,0,1,1,1,1,1,1,1,1,1,1,1,1,0.9285714285714286,1.2464285714285717,0.5652173913043478,0.5476190476190477,0.23214285714285715,0.6428571428571429,0.125
18,989,300,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0769230769230769,1.4820512820512817,0.6363636363636364,0.6129032258064516,0.20512820512820512,0.6923076923076923,0.10256410256410256
19,719,1073,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5945945945945947,2.27027027027027,0.855072463768116,0.7297297297297297,0.13513513513513514,0.8648648648648649,0.0
20,703,272,1,1,1,1,1,1,1,1,1,1,1,1,1,1.139344262295082,1.4852459016393442,0.6650717703349283,0.47413793103448276,0.26229508196721313,0.7131147540983607,0.02459016393442623
21,1025,629,1,0,0,0,0,1,1,1,1,1,1,1,1,0.3688524590163934,0.3508196721311476,0.25328330206378985,0.19907407407407407,0.33879781420765026,0.4562841530054645,0.20491803278688525
22,308,366,0,0,0,1,1,1,1,1,1,1,1,1,1,0.6567164179104479,0.8119402985074629,0.4230769230769231,0.4,0.2835820895522388,0.5522388059701493,0.16417910447761194
23,1024,459,1,0,0,0,0,1,1,1,1,1,1,1,1,0.33333333333333337,0.3111111111111111,0.23076923076923078,0.2,0.3333333333333333,0.4444444444444444,0.2222222222222222
24,368,1058,1,0,0,0,0,0,1,1,1,1,1,1,1,0.2715231788079471,0.2132450331125829,0.19069767441860466,0.14814814814814814,0.3443708609271523,0.423841059602649,0.23178807947019867
25,790,481,1,0,0,0,1,1,1,1,1,1,1,1,1,0.3626373626373627,0.39120879120879126,0.24937027707808565,0.2907801418439716,0.304029304029304,0.4542124542124542,0.24175824175824176
