Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,50,741,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.33783783783783783,0.3864864864864864,0.2336448598130841,0.35294117647058826,0.28378378378378377,0.44594594594594594,0.2702702702702703,1
1,1,1,787,392,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3319502074688796,0.29958506224066384,0.22988505747126436,0.18248175182481752,0.34024896265560167,0.44398340248962653,0.2157676348547718,1
2,2,2,704,704,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.13069908814589665,0.05015197568389068,0.09492273730684327,0.12313432835820895,0.32674772036474165,0.3768996960486322,0.29635258358662614,1
3,3,3,841,675,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.09136212624584716,-0.05880398671096332,0.06699147381242387,-0.007194244604316547,0.36710963455149503,0.3637873754152824,0.2691029900332226,0
4,4,4,1176,153,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.20157068062827227,0.08167539267015705,0.14392523364485982,0.052884615384615384,0.3717277486910995,0.4005235602094241,0.22774869109947643,1
5,5,5,333,286,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.12499999999999997,-0.03421052631578944,0.09090909090909091,-0.01282051282051282,0.3815789473684211,0.375,0.24342105263157895,0
6,6,6,584,265,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.17129629629629634,0.08858024691358024,0.12319644839067703,0.11486486486486487,0.33796296296296297,0.3904320987654321,0.2716049382716049,1
7,7,7,926,846,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.09205020920502094,-0.10627615062761514,0.06748466257668712,-0.07086614173228346,0.401673640167364,0.36401673640167365,0.23430962343096234,0
8,8,8,284,1074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6204379562043796,0.7927007299270074,0.4028436018957346,0.4578313253012048,0.26277372262773724,0.5401459854014599,0.19708029197080293,1
9,9,9,689,742,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.036585365853658514,-0.07696476964769644,0.027190332326283987,0.05078125,0.32791327913279134,0.34552845528455284,0.3265582655826558,0
10,10,10,964,31,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.25,0.1245098039215686,0.17647058823529413,0.04838709677419355,0.3872549019607843,0.4166666666666667,0.19607843137254902,1
