Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,113,72,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.5969230769230769,-0.07692307692307693,-0.3645833333333333,0.5692307692307692,0.3,0.13076923076923078,0
1,1,1,85,452,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.06201550387596899,-0.1483204134366924,0.04580152671755725,-0.09547738693467336,0.40310077519379844,0.35400516795865633,0.24289405684754523,0
2,2,2,411,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.4,-1.0,-1.0,1.0,0.0,0.0,0
3,3,3,213,200,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.0040000000000000036,-0.13733333333333336,0.002997002997002997,-0.015267175572519083,0.34,0.33466666666666667,0.3253333333333333,0
4,4,4,158,278,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.06578947368421051,-0.036403508771929716,0.04854368932038835,0.0783132530120482,0.3267543859649123,0.35526315789473684,0.31798245614035087,0
5,5,5,215,736,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.05755395683453235,-0.05323741007194255,0.0425531914893617,0.058823529411764705,0.33093525179856115,0.35251798561151076,0.31654676258992803,0
6,6,6,505,247,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.05911330049261082,-0.2673234811165845,-0.045,-0.15859030837004406,0.3727422003284072,0.3136288998357964,0.3136288998357964,0
7,7,7,1287,1152,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.208955223880597,0.09999999999999998,0.14893617021276595,0.06944444444444445,0.3656716417910448,0.40298507462686567,0.23134328358208955,1
8,8,8,53,685,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.024390243902439074,-0.41056910569105687,-0.018404907975460124,-0.27439024390243905,0.508130081300813,0.3252032520325203,0.16666666666666666,0
9,9,9,630,913,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.04545454545454544,-0.4696969696969696,-0.034482758620689655,-0.30434782608695654,0.5303030303030303,0.3181818181818182,0.15151515151515152,0
10,10,10,364,844,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.010416666666666685,-0.2555555555555556,0.007792207792207792,-0.17532467532467533,0.4305555555555556,0.3368055555555556,0.2326388888888889,0
11,11,11,467,580,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.03144654088050314,-0.10314465408805035,0.0234009360374415,0.005649717514124294,0.3417190775681342,0.3438155136268344,0.31446540880503143,0
12,12,12,821,942,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.24096385542168675,-0.6963855421686748,-0.19230769230769232,-0.4883720930232558,0.5060240963855421,0.25301204819277107,0.24096385542168675,0
13,13,13,970,717,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.008547008547008517,-0.15384615384615385,0.006396588486140725,-0.05185185185185185,0.3561253561253561,0.33618233618233617,0.3076923076923077,0
14,14,14,362,937,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.16593886462882101,-0.038427947598253076,0.11949685534591195,-0.055944055944055944,0.42358078602620086,0.388646288209607,0.18777292576419213,0
15,15,15,203,653,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.125,-0.15625,0.09090909090909091,-0.13636363636363635,0.46875,0.375,0.15625,0
16,16,16,866,249,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.018761726078799168,-0.12232645403377124,0.014005602240896359,-0.010256410256410256,0.3433395872420263,0.3395872420262664,0.3170731707317073,0
17,17,17,1163,641,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.11570247933884295,-0.07933884297520652,0.08433734939759036,-0.05970149253731343,0.4049586776859504,0.371900826446281,0.2231404958677686,0
18,18,18,910,1072,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.04587155963302758,-0.15351681957186541,0.034013605442176874,-0.08917197452229299,0.39143730886850153,0.3486238532110092,0.2599388379204893,0
19,19,19,616,521,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.04926108374384239,-0.17339901477832495,0.0364963503649635,-0.11428571428571428,0.4088669950738916,0.3497536945812808,0.2413793103448276,0
20,20,20,549,334,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.05719557195571956,-0.06309963099630989,0.04229195088676671,0.038834951456310676,0.3376383763837638,0.35239852398523985,0.30996309963099633,0
21,21,21,945,591,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.010914051841746264,-0.13915416098226457,0.00816326530612245,-0.02952029520295203,0.3478854024556617,0.3369713506139154,0.3151432469304229,0
22,22,22,60,867,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.02777777777777779,-0.27407407407407397,-0.02097902097902098,-0.18,0.4074074074074074,0.32407407407407407,0.26851851851851855,0
23,23,23,493,111,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.03731343283582089,-0.24925373134328344,-0.02824858757062147,-0.14814814814814814,0.3805970149253731,0.3208955223880597,0.29850746268656714,0
24,24,24,1080,229,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.026315789473684265,-0.2947368421052631,0.0196078431372549,-0.20833333333333334,0.47368421052631576,0.34210526315789475,0.18421052631578946,0
25,25,25,101,238,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.12299465240641708,-0.13155080213903744,0.08949416342412451,-0.11570247933884298,0.44919786096256686,0.37433155080213903,0.17647058823529413,0
26,26,26,364,1265,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.02985074626865669,-0.10049751243781091,0.022222222222222223,0.0136986301369863,0.3383084577114428,0.34328358208955223,0.31840796019900497,0
27,27,27,543,748,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.0019011406844106071,-0.19353612167300366,-0.0014265335235378032,-0.10091743119266056,0.3745247148288973,0.33269961977186313,0.29277566539923955,0
28,28,28,473,874,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.02236421725239618,-0.2019169329073483,-0.016867469879518072,-0.09401709401709402,0.3610223642172524,0.3258785942492013,0.31309904153354634,0
29,29,29,647,799,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04166666666666674,-0.2990740740740741,-0.031578947368421054,-0.2,0.41203703703703703,0.3194444444444444,0.26851851851851855,0
