Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
0,488,1082,0,1,1,1,1,0,0,0,0,1,0,1,0,0.02227171492204899,-0.18886414253897538,0.016611295681063124,-0.11374407582938388,0.39420935412026725,0.34075723830734966,0.2650334075723831
1,711,807,1,1,1,1,1,0,0,0,0,1,0,1,0,0.12500000000000003,-0.21249999999999988,0.09090909090909091,-0.1744186046511628,0.5089285714285714,0.375,0.11607142857142858
2,55,448,1,1,1,1,1,0,0,0,1,1,0,1,0,0.09478672985781988,-0.090995260663507,0.06944444444444445,-0.05504587155963303,0.3933649289099526,0.36492890995260663,0.24170616113744076
3,1068,296,0,1,1,1,1,0,0,0,1,1,0,1,1,0.055718475073313845,-0.06656891495601175,0.04121475054229935,0.03461538461538462,0.3387096774193548,0.3519061583577713,0.3093841642228739
4,1038,447,1,1,1,1,1,0,0,0,1,1,0,1,0,0.0822510822510823,-0.07215007215007213,0.060445387062566275,-0.015772870662460567,0.36796536796536794,0.36075036075036077,0.2712842712842713
5,15,709,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.02865329512893977,-0.2825214899713466,-0.021645021645021644,-0.18787878787878787,0.41260744985673353,0.3237822349570201,0.2636103151862464
6,923,667,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.07303370786516855,-0.3539325842696628,-0.055793991416309016,-0.24390243902439024,0.42134831460674155,0.3089887640449438,0.2696629213483146
7,565,922,0,1,1,1,1,0,0,0,1,1,0,1,0,0.1359223300970874,-0.056310679611650455,0.09859154929577464,-0.05084745762711865,0.4077669902912621,0.3786407766990291,0.21359223300970873
8,983,769,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.13157894736842105,-0.4960526315789473,-0.10204081632653061,-0.34615384615384615,0.46710526315789475,0.2894736842105263,0.24342105263157895
9,1258,1030,1,1,1,1,1,0,0,0,0,1,0,1,0,0.041322314049586806,-0.2190082644628097,0.03067484662576687,-0.15441176470588236,0.43388429752066116,0.34710743801652894,0.2190082644628099
10,754,1114,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.015151515151515194,-0.2595959595959596,-0.011406844106463879,-0.1702127659574468,0.4090909090909091,0.3282828282828283,0.26262626262626265
11,1234,1110,1,1,1,1,1,0,0,0,1,1,0,1,1,0.11604095563139927,-0.013651877133105894,0.0845771144278607,0.02962962962962963,0.3583617747440273,0.3720136518771331,0.2696245733788396
12,675,367,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.08450704225352107,-0.3051643192488261,-0.06474820143884892,-0.19480519480519481,0.3755868544600939,0.3051643192488263,0.3192488262910798
13,520,239,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.02238805970149249,-0.2432835820895521,-0.016885553470919325,-0.14942528735632185,0.39054726368159204,0.32587064676616917,0.2835820895522388
14,154,367,0,1,1,1,1,0,0,0,1,1,0,1,1,0.06567164179104479,-0.06388059701492532,0.048458149779735685,0.022222222222222223,0.34626865671641793,0.35522388059701493,0.29850746268656714
15,768,871,1,1,1,1,1,0,0,0,1,1,0,1,0,0.0842391304347826,-0.11358695652173895,0.06187624750499002,-0.07291666666666667,0.39945652173913043,0.36141304347826086,0.2391304347826087
16,1281,826,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.021739130434782594,-0.22995169082125594,-0.01639344262295082,-0.13372093023255813,0.38164251207729466,0.32608695652173914,0.2922705314009662
