Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,1093,494,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.07777777777777783,-0.10222222222222199,0.05722070844686648,-0.05303030303030303,0.3851851851851852,0.3592592592592593,0.25555555555555554,0
1,1,1,226,635,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.04166666666666663,-0.11180555555555566,0.030927835051546393,-0.025423728813559324,0.3576388888888889,0.3472222222222222,0.2951388888888889,0
2,2,2,351,1050,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.05607476635514019,-0.24735202492211833,-0.04265402843601896,-0.13274336283185842,0.3613707165109034,0.3146417445482866,0.32398753894080995,0
3,3,3,383,1059,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04761904761904767,-0.2768253968253968,-0.03614457831325301,-0.17557251908396945,0.3904761904761905,0.31746031746031744,0.2920634920634921,0
4,4,4,605,689,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.049450549450549386,-0.06227106227106244,0.036635006784260515,0.05612244897959184,0.32967032967032966,0.3498168498168498,0.32051282051282054,0
5,5,5,235,1061,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.04316546762589929,-0.1496402877697841,0.03202846975088968,-0.08205128205128205,0.38609112709832133,0.34772182254196643,0.26618705035971224,0
6,6,6,67,267,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.055084745762711884,-0.08559322033898298,0.04075235109717868,0.0,0.3516949152542373,0.3516949152542373,0.2966101694915254,0
7,7,7,1089,1100,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.003154574132492094,-0.20567823343848574,0.002364066193853428,-0.12056737588652482,0.38801261829652994,0.334384858044164,0.277602523659306,0
8,8,8,1222,1148,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.0204081632653062,-0.19959183673469388,-0.015384615384615385,-0.09239130434782608,0.36122448979591837,0.32653061224489793,0.3122448979591837,0
9,9,9,700,957,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.04571428571428576,-0.11771428571428555,0.03389830508474576,-0.04,0.3657142857142857,0.3485714285714286,0.2857142857142857,0
10,10,10,336,940,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.024539877300613466,-0.26625766871165635,-0.018518518518518517,-0.17333333333333334,0.4049079754601227,0.32515337423312884,0.26993865030674846,0
11,11,11,747,360,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.06948640483383683,-0.08157099697885195,0.051224944320712694,-0.013793103448275862,0.36253776435045315,0.3564954682779456,0.2809667673716012,0
12,12,12,537,485,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.014778325123152636,-0.1573070607553368,0.011042944785276074,-0.06477732793522267,0.3645320197044335,0.33825944170771755,0.29720853858784896,0
13,13,13,1233,354,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.19521912350597603,0.08047808764940223,0.1396011396011396,0.06015037593984962,0.3665338645418327,0.398406374501992,0.2350597609561753,1
14,14,14,329,659,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0.03189066059225509,-0.09612756264236899,0.023728813559322035,0.018867924528301886,0.33712984054669703,0.3439635535307517,0.31890660592255127,0
15,15,15,1018,1267,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.006666666666666654,-0.18044444444444452,0.004991680532445923,-0.09042553191489362,0.37333333333333335,0.33555555555555555,0.2911111111111111,0
16,16,16,1010,241,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.025242718446601975,-0.13320388349514545,0.01881331403762663,-0.03902439024390244,0.3572815533980582,0.341747572815534,0.30097087378640774,0
