Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
11,1028,1155,1,1,1,1,1,0,0,0,1,1,0,1,1,0.09364548494983277,-0.02876254180602006,0.06862745098039216,0.03937007874015748,0.34782608695652173,0.36454849498327757,0.28762541806020064
12,1060,152,1,0,1,1,1,0,0,0,0,1,0,1,0,0.003039513677811523,-0.20303951367781142,0.002277904328018223,-0.11724137931034483,0.3860182370820669,0.3343465045592705,0.2796352583586626
13,449,572,1,1,1,1,1,0,0,0,1,1,1,1,1,0.11830357142857145,0.022321428571428603,0.08617886178861789,0.0913978494623656,0.33482142857142855,0.37276785714285715,0.2924107142857143
14,697,81,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.16806722689075626,-0.4554621848739495,-0.13157894736842105,-0.3488372093023256,0.40336134453781514,0.2773109243697479,0.31932773109243695
15,678,72,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.040983606557376984,-0.256830601092896,-0.031055900621118012,-0.1554054054054054,0.3825136612021858,0.319672131147541,0.2978142076502732
16,191,862,1,0,1,1,0,0,0,0,0,1,0,1,0,0.016949152542372836,-0.21355932203389838,0.012658227848101266,-0.13793103448275862,0.4067796610169492,0.3389830508474576,0.2542372881355932
17,316,62,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.07812499999999994,-0.3687499999999999,-0.05976095617529881,-0.25555555555555554,0.4270833333333333,0.3072916666666667,0.265625
18,281,1171,0,0,1,1,1,0,0,0,1,1,0,1,0,0.03389830508474573,-0.1197740112994351,0.025210084033613446,-0.028169014084507043,0.3559322033898305,0.3446327683615819,0.2994350282485876
19,348,290,1,1,1,1,1,0,0,0,1,1,0,1,0,0.13297872340425534,-0.05159574468085096,0.09652509652509653,-0.04285714285714286,0.4015957446808511,0.3776595744680851,0.22074468085106383
20,500,343,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.225,-1.0,-1.1666666666666667,0.875,0.0,0.125
21,474,696,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,-0.22083333333333327,0.0,-0.13636363636363635,0.3958333333333333,0.3333333333333333,0.2708333333333333
22,311,1161,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.07446808510638295,-0.39148936170212767,-0.056910569105691054,-0.2708333333333333,0.44680851063829785,0.30851063829787234,0.24468085106382978
23,989,1107,1,1,1,1,1,0,0,1,1,1,1,1,1,0.228021978021978,0.13736263736263749,0.1617933723196881,0.0979381443298969,0.35714285714285715,0.40934065934065933,0.23351648351648352
24,342,321,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.014084507042253447,-0.23755868544600922,-0.01060070671378092,-0.14736842105263157,0.39436619718309857,0.3286384976525822,0.27699530516431925
25,946,675,1,1,1,1,1,0,0,0,1,1,0,1,1,0.06113537117903928,-0.06506550218340623,0.04516129032258064,0.027777777777777776,0.34279475982532753,0.3537117903930131,0.3034934497816594
26,1002,490,0,1,1,1,1,0,0,0,0,1,0,1,0,0.06281407035175876,-0.15628140703517587,0.04638218923933209,-0.10476190476190476,0.40954773869346733,0.3542713567839196,0.23618090452261306
27,50,331,0,0,1,1,0,0,0,0,0,1,0,1,0,0.031249999999999972,-0.20833333333333334,0.023255813953488372,-0.14,0.4166666666666667,0.34375,0.23958333333333334
28,308,606,0,0,1,1,1,0,0,0,1,1,0,1,0,0.037288135593220306,-0.13898305084745755,0.027707808564231738,-0.06201550387596899,0.3728813559322034,0.34576271186440677,0.28135593220338984
29,401,788,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.07142857142857145,-0.32023809523809527,-0.05454545454545454,-0.21428571428571427,0.39880952380952384,0.30952380952380953,0.2916666666666667
