Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,814,725,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.0071942446043165575,-0.22350119904076732,-0.005405405405405406,-0.13513513513513514,0.3908872901678657,0.33093525179856115,0.27817745803357313,0
1,1,1,202,581,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.03378378378378377,-0.08891891891891884,0.02512562814070352,0.030303030303030304,0.33378378378378376,0.34459459459459457,0.3216216216216216,0
2,2,2,399,552,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.07678571428571429,-0.06428571428571428,0.056504599211563734,0.004132231404958678,0.35714285714285715,0.35892857142857143,0.2839285714285714,0
3,3,3,1089,332,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.12307692307692308,-0.3692307692307693,-0.09523809523809523,-0.2608695652173913,0.38461538461538464,0.2923076923076923,0.3230769230769231,0
4,4,4,300,344,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.19512195121951217,-0.6439024390243901,-0.15384615384615385,-0.43478260869565216,0.5121951219512195,0.2682926829268293,0.21951219512195122,0
5,5,5,26,107,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.051282051282051294,-0.3931623931623932,-0.03896103896103896,-0.26865671641791045,0.4700854700854701,0.3162393162393162,0.21367521367521367,0
6,6,6,707,56,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.024844720496894346,-0.12919254658385093,0.018518518518518517,-0.031746031746031744,0.35403726708074534,0.3416149068322981,0.30434782608695654,0
7,7,7,817,810,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.05102040816326525,-0.33469387755102026,-0.03875968992248062,-0.22916666666666666,0.42857142857142855,0.3163265306122449,0.25510204081632654,0
8,8,8,379,447,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.011547344110854507,-0.2170900692840645,0.008635578583765112,-0.13875598086124402,0.40415704387990764,0.3371824480369515,0.2586605080831409,0
9,9,9,689,225,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.05751391465677175,-0.10426716141001857,0.04252400548696845,-0.03375527426160337,0.3673469387755102,0.3525046382189239,0.28014842300556586,0
10,10,10,707,1071,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.21590909090909094,-0.6386363636363636,-0.17117117117117117,-0.45454545454545453,0.48863636363636365,0.26136363636363635,0.25,0
11,11,11,1203,604,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04366812227074235,-0.2628820960698689,-0.033112582781456956,-0.16129032258064516,0.38427947598253276,0.31877729257641924,0.29694323144104806,0
12,12,12,1102,37,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.03125,-0.171875,0.023255813953488372,-0.1,0.390625,0.34375,0.265625,0
13,13,13,685,1192,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.0076923076923076095,-0.15538461538461545,0.005758157389635317,-0.05333333333333334,0.3564102564102564,0.33589743589743587,0.3076923076923077,0
14,14,14,729,710,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.0273972602739726,-0.30136986301369867,0.02040816326530612,-0.2127659574468085,0.4794520547945205,0.3424657534246575,0.1780821917808219,0
15,15,15,563,452,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.09734513274336276,-0.2982300884955751,-0.07482993197278912,-0.18055555555555555,0.3584070796460177,0.3008849557522124,0.3407079646017699,0
16,16,16,1001,304,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.05830903790087466,-0.10728862973760911,0.04310344827586207,-0.0392156862745098,0.37026239067055394,0.35276967930029157,0.27696793002915454,0
17,17,17,893,1086,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.08843537414965985,-0.07891156462585042,0.064891846921797,-0.03286384976525822,0.3786848072562358,0.36281179138321995,0.2585034013605442,0
18,18,18,761,17,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.02707006369426751,-0.10764331210191092,0.020166073546856466,0.004347826086956522,0.34076433121019106,0.34235668789808915,0.31687898089171973,0
19,19,19,856,417,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.035460992907801414,-0.0959810874704492,0.026362038664323375,0.012738853503184714,0.3404255319148936,0.34515366430260047,0.3144208037825059,0
20,20,20,364,786,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.1840796019900497,0.10514096185737964,0.13198573127229488,0.12099644128113879,0.3383084577114428,0.3946932006633499,0.2669983416252073,1
21,21,21,550,927,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.012594458438287215,-0.15062972292191412,0.009416195856873822,-0.05161290322580645,0.35768261964735515,0.33753148614609574,0.3047858942065491,0
22,22,22,870,1193,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.010471204188481631,-0.2193717277486909,-0.007874015748031496,-0.12804878048780488,0.38481675392670156,0.3298429319371728,0.28534031413612565,0
23,23,23,412,434,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04330708661417326,-0.28110236220472445,-0.03283582089552239,-0.18181818181818182,0.39763779527559057,0.3188976377952756,0.28346456692913385,0
24,24,24,267,1064,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.06435643564356441,-0.07293729372937285,0.047503045066991476,0.008,0.35148514851485146,0.3547854785478548,0.29372937293729373,0
25,25,25,705,483,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.027200000000000002,-0.13440000000000007,0.02026221692491061,-0.043478260869565216,0.36,0.3424,0.2976,0
26,26,26,700,513,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.01659751037344398,-0.1383125864453666,0.012396694214876033,-0.036101083032490974,0.35269709543568467,0.338865836791148,0.3084370677731674,0
27,27,27,369,610,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.016666666666666663,-0.21777777777777768,-0.012552301255230125,-0.12162162162162163,0.37777777777777777,0.3277777777777778,0.29444444444444445,0
28,28,28,1008,1138,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0.17452830188679247,0.004716981132075471,0.12542372881355932,-0.016129032258064516,0.4009433962264151,0.3915094339622642,0.20754716981132076,1
29,29,29,259,1070,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.021943573667711658,-0.25329153605015675,-0.016548463356973995,-0.16083916083916083,0.3981191222570533,0.32601880877742945,0.27586206896551724,0
