Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
0,946,306,0,1,1,1,0,0,0,0,0,1,0,1,0,0.0025316455696202667,-0.23392405063291138,0.0018975332068311196,-0.1518324607329843,0.40759493670886077,0.3341772151898734,0.2582278481012658
1,1219,425,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.021113243761996192,-0.26180422264875236,-0.015918958031837915,-0.17012448132780084,0.4049904030710173,0.32629558541266795,0.2687140115163148
2,206,769,0,1,1,1,1,0,0,0,0,1,0,1,0,0.03618421052631579,-0.20789473684210516,0.02689486552567237,-0.1419753086419753,0.42105263157894735,0.34539473684210525,0.23355263157894737
3,779,654,0,1,1,1,1,0,0,0,1,1,1,1,1,0.16129032258064513,0.11182795698924713,0.11627906976744186,0.1891891891891892,0.3118279569892473,0.3870967741935484,0.3010752688172043
4,1191,600,0,1,1,1,1,0,0,0,1,1,0,1,0,0.03340292275574114,-0.11315240083507294,0.024844720496894408,-0.016042780748663103,0.35073068893528186,0.3444676409185804,0.3048016701461378
5,586,52,1,1,1,1,1,0,0,0,1,1,1,1,1,0.11224489795918374,0.006802721088435493,0.08188585607940446,0.07258064516129033,0.3401360544217687,0.3707482993197279,0.2891156462585034
6,523,1174,0,1,1,1,1,0,0,0,1,1,0,1,0,0.028846153846153855,-0.13974358974358975,0.021479713603818614,-0.05384615384615385,0.36538461538461536,0.34294871794871795,0.2916666666666667
7,1089,73,0,1,1,1,1,0,0,0,0,1,0,1,0,0.010610079575596787,-0.17984084880636603,0.007936507936507936,-0.09316770186335403,0.376657824933687,0.33687002652519893,0.2864721485411141
8,589,483,1,1,1,1,1,0,0,0,1,1,0,1,1,0.07547169811320747,-0.04905660377358495,0.05555555555555555,0.033112582781456956,0.3450134770889488,0.3584905660377358,0.29649595687331537
9,961,295,0,1,1,1,1,0,0,0,0,1,0,1,0,0.012903225806451646,-0.1763440860215053,0.00964630225080386,-0.09045226130653267,0.3763440860215054,0.33763440860215055,0.2860215053763441
10,171,304,0,1,1,1,1,0,0,0,1,1,0,1,0,0.04388714733542315,-0.11724137931034478,0.03255813953488372,-0.037037037037037035,0.36363636363636365,0.34796238244514105,0.2884012539184953
11,623,107,0,1,1,1,1,0,0,0,1,1,0,1,0,0.015384615384615441,-0.1523076923076923,0.011494252873563218,-0.057692307692307696,0.36153846153846153,0.3384615384615385,0.3
12,772,119,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.0410958904109589,-0.239269406392694,-0.031141868512110725,-0.13253012048192772,0.3698630136986301,0.319634703196347,0.3105022831050228
13,1185,83,0,1,1,1,1,0,0,0,1,1,0,1,0,0.03624733475479747,-0.11684434968017055,0.02694136291600634,-0.026455026455026454,0.35607675906183367,0.34541577825159914,0.29850746268656714
14,1083,711,1,1,1,1,1,0,0,0,1,1,0,1,0,0.059556786703601095,-0.08171745152354576,0.044012282497441144,0.0,0.35318559556786705,0.35318559556786705,0.29362880886426596
15,458,294,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.0048780487804877815,-0.2878048780487805,-0.003663003663003663,-0.1981981981981982,0.43902439024390244,0.33170731707317075,0.22926829268292684
16,157,822,0,1,1,1,0,0,0,0,0,0,0,0,0,-2.7755575615628914e-17,-0.3100323624595469,0.0,-0.2154696132596685,0.459546925566343,0.3333333333333333,0.20711974110032363
17,955,107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4782608695652174,-1.4000000000000001,-0.4074074074074074,-0.6666666666666666,0.782608695652174,0.17391304347826086,0.043478260869565216
18,1023,853,0,1,1,1,1,0,0,0,1,1,0,1,0,0.038022813688212975,-0.13231939163498085,0.02824858757062147,-0.05309734513274336,0.3688212927756654,0.34600760456273766,0.28517110266159695
19,989,416,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.09433962264150947,-0.4176100628930817,-0.07246376811594203,-0.2911392405063291,0.44654088050314467,0.3018867924528302,0.25157232704402516
20,920,902,0,1,1,1,1,0,0,0,1,1,0,1,0,0.034482758620689724,-0.13103448275862062,0.02564102564102564,-0.047058823529411764,0.3645320197044335,0.3448275862068966,0.29064039408866993
21,720,296,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.12244897959183676,-0.5537414965986395,-0.09473684210526316,-0.3626373626373626,0.5170068027210885,0.2925170068027211,0.19047619047619047
22,659,1240,0,1,1,1,1,0,0,0,0,1,0,1,0,0.025000000000000022,-0.18750000000000006,0.018633540372670808,-0.11403508771929824,0.3958333333333333,0.3416666666666667,0.2625
23,947,292,0,1,1,1,1,0,0,0,1,0,0,0,0,-0.013054830287206332,-0.18485639686684086,-0.009823182711198428,-0.07692307692307693,0.3577023498694517,0.3289817232375979,0.3133159268929504
24,1264,129,1,1,1,1,1,0,0,0,1,1,0,1,0,0.07415254237288132,-0.08389830508474588,0.054602184087363496,-0.02336448598130841,0.3686440677966102,0.3580508474576271,0.2733050847457627
25,295,267,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.08101265822784803,-0.3240506329113923,-0.06201550387596899,-0.21656050955414013,0.3924050632911392,0.30632911392405066,0.3012658227848101
26,1114,1156,0,1,1,1,0,0,0,0,0,1,0,1,0,0.027093596059113323,-0.240886699507389,0.02018348623853211,-0.168141592920354,0.43596059113300495,0.34236453201970446,0.22167487684729065
27,247,437,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6470588235294117,-1.7647058823529411,-0.5789473684210527,-0.7647058823529411,0.8823529411764706,0.11764705882352941,0.0
28,307,763,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.061151079136690656,-0.40791366906474824,-0.04657534246575343,-0.27848101265822783,0.4712230215827338,0.3129496402877698,0.2158273381294964
29,553,742,0,1,1,1,1,0,0,0,0,1,0,1,0,0.01762114537444942,-0.21982378854625523,0.013157894736842105,-0.14473684210526316,0.4118942731277533,0.3392070484581498,0.2488986784140969
