Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
0,704,1214,0,1,1,1,1,0,0,0,1,1,0,1,0,0.031746031746031744,-0.15026455026455027,0.023622047244094488,-0.07228915662650602,0.37566137566137564,0.3439153439153439,0.2804232804232804
1,65,884,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.04182509505703419,-0.2653992395437262,-0.03170028818443804,-0.1651376146788991,0.38783269961977185,0.3193916349809886,0.29277566539923955
2,448,470,0,1,1,1,1,0,0,0,1,1,0,1,0,0.043956043956043966,-0.09523809523809529,0.03260869565217391,0.0,0.34798534798534797,0.34798534798534797,0.304029304029304
3,312,83,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.0853658536585366,-0.3097560975609756,-0.06542056074766354,-0.2,0.3780487804878049,0.3048780487804878,0.3170731707317073
4,200,759,0,1,1,1,1,0,0,0,1,1,1,1,1,0.17272727272727278,0.07363636363636378,0.12418300653594772,0.08490566037735849,0.35,0.39090909090909093,0.2590909090909091
5,1188,489,0,1,1,1,1,0,0,0,1,0,0,0,0,-0.017001545595054124,-0.19134466769706338,-0.012805587892898719,-0.08298755186721991,0.35857805255023184,0.3276661514683153,0.31375579598145287
6,1135,23,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.0030487804878048252,-0.20853658536585346,-0.002288329519450801,-0.11971830985915492,0.38414634146341464,0.3323170731707317,0.28353658536585363
7,836,799,1,1,1,1,1,0,0,0,1,1,0,1,0,0.12037037037037035,-0.03765432098765442,0.08764044943820225,-0.012195121951219513,0.37962962962962965,0.3734567901234568,0.24691358024691357
8,763,1186,0,1,1,1,1,0,0,0,0,1,0,1,0,0.006849315068493178,-0.21369863013698615,0.005128205128205128,-0.1323529411764706,0.3972602739726027,0.3356164383561644,0.2671232876712329
9,1170,172,1,1,1,1,1,0,0,0,1,1,0,1,0,0.014545454545454528,-0.136,0.010869565217391304,-0.02912621359223301,0.3490909090909091,0.3381818181818182,0.31272727272727274
10,1132,956,0,1,1,1,1,0,0,0,1,1,0,1,0,0.06410256410256415,-0.10769230769230759,0.0473186119873817,-0.046296296296296294,0.37606837606837606,0.3547008547008547,0.2692307692307692
11,938,1013,0,1,1,1,1,0,0,0,1,1,0,1,0,0.018641810918774926,-0.11717709720372838,0.013916500994035786,0.0,0.3395472703062583,0.3395472703062583,0.3209054593874834
12,129,636,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.053521126760563364,-0.25859154929577455,-0.04068522483940043,-0.15037593984962405,0.37183098591549296,0.3154929577464789,0.3126760563380282
13,266,124,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.16666666666666669,-0.8481481481481483,-0.13043478260869565,-0.44,0.6851851851851852,0.2777777777777778,0.037037037037037035
14,487,322,0,1,1,1,1,0,0,0,1,1,1,1,1,0.09722222222222221,0.002777777777777879,0.0711864406779661,0.09523809523809523,0.3287037037037037,0.36574074074074076,0.3055555555555556
15,933,1195,0,1,1,1,1,0,0,0,1,1,0,1,0,0.026768642447418778,-0.14225621414913953,0.019943019943019943,-0.055299539170506916,0.3652007648183556,0.3422562141491396,0.2925430210325048
16,256,1016,0,1,1,1,1,0,0,0,1,1,0,1,0,0.04999999999999993,-0.1250000000000001,0.037037037037037035,-0.05555555555555555,0.375,0.35,0.275
17,49,310,0,1,1,1,1,0,0,0,0,1,0,1,0,0.08050847457627114,-0.14067796610169486,0.059190031152647975,-0.1,0.4152542372881356,0.3601694915254237,0.2245762711864407
18,79,229,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.032894736842105254,-0.2692982456140351,-0.024875621890547265,-0.17326732673267325,0.3991228070175439,0.3223684210526316,0.27850877192982454
19,125,872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8363636363636364,-1.9272727272727272,-0.7931034482758621,-1.024390243902439,0.8181818181818182,0.05454545454545454,0.12727272727272726
20,623,259,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.00787401574803151,-0.42677165354330704,-0.005917159763313609,-0.27956989247311825,0.5354330708661418,0.33070866141732286,0.13385826771653545
21,980,932,1,1,1,1,1,0,0,0,1,1,0,1,0,0.06376360808709175,-0.08678071539657845,0.04707233065442021,-0.01444043321299639,0.3608087091757387,0.3545878693623639,0.2846034214618974
22,939,686,0,1,1,1,1,0,0,0,1,1,0,1,0,0.125,-0.08749999999999997,0.09090909090909091,-0.07575757575757576,0.41964285714285715,0.375,0.20535714285714285
23,412,1190,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.03097345132743362,-0.26548672566371667,-0.023411371237458192,-0.17,0.39823008849557523,0.3230088495575221,0.27876106194690264
24,1145,1112,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.060240963855421686,-0.4048192771084337,-0.045871559633027525,-0.2765957446808511,0.46987951807228917,0.3132530120481928,0.21686746987951808
25,23,1212,0,1,1,1,1,0,0,0,1,1,1,1,1,0.10670731707317072,0.031707317073170704,0.0779510022271715,0.13934426229508196,0.3170731707317073,0.36890243902439024,0.31402439024390244
26,371,233,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.015094339622641562,-0.24150943396226415,-0.011363636363636364,-0.15126050420168066,0.39622641509433965,0.3283018867924528,0.27547169811320754
27,664,842,0,1,1,1,1,0,0,0,1,1,1,1,1,0.18705035971223016,0.1345323741007194,0.13402061855670103,0.175,0.32014388489208634,0.39568345323741005,0.2841726618705036
28,371,561,0,1,1,1,1,0,0,0,1,0,0,0,0,0.0,-0.13333333333333325,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
29,518,500,0,1,1,1,1,0,0,0,1,0,0,0,0,-5.551115123125783e-17,-0.15736766809728187,0.0,-0.04669260700389105,0.35050071530758226,0.3333333333333333,0.31616595135908443
