Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,1160,42,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3622448979591837,0.36632653061224485,0.24912280701754386,0.24074074074074073,0.32142857142857145,0.45408163265306123,0.22448979591836735,1
1,1,1,876,848,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.37637362637362637,0.3467032967032968,0.2580037664783427,0.17857142857142858,0.3489010989010989,0.45879120879120877,0.19230769230769232,1
2,2,2,466,606,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3800000000000001,0.42000000000000015,0.2602739726027397,0.3076923076923077,0.3,0.46,0.24,1
3,3,3,654,380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.074766355140187,1.3345794392523365,0.6353591160220995,0.38317757009345793,0.308411214953271,0.6915887850467289,0.0,1
4,4,4,432,467,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.259100642398287,0.1781584582441114,0.18250377073906485,0.11196911196911197,0.3576017130620985,0.4197002141327623,0.22269807280513917,1
5,5,5,1135,227,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3859649122807017,0.4467836257309941,0.264,0.35294117647058826,0.28654970760233917,0.4619883040935672,0.25146198830409355,1
6,6,6,599,670,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.8421052631578948,0.9157894736842106,0.5217391304347826,0.22807017543859648,0.38596491228070173,0.6140350877192983,0.0,1
7,7,7,253,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14137931034482754,-0.4972413793103447,-0.10991957104557641,-0.352112676056338,0.4586206896551724,0.28620689655172415,0.25517241379310346,0
8,8,8,300,844,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5833333333333334,0.7222222222222224,0.38181818181818183,0.4090909090909091,0.2777777777777778,0.5277777777777778,0.19444444444444445,1
9,9,9,2,466,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0897435897435897,-0.029629629629629783,0.06583072100313479,0.04452054794520548,0.34472934472934474,0.36324786324786323,0.292022792022792,0
10,10,10,41,419,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.10230547550432278,-0.018443804034582012,0.07481559536354057,0.043333333333333335,0.34870317002881845,0.36743515850144093,0.2838616714697406,0
11,11,11,515,317,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.7919463087248323,0.8536912751677853,0.4957983193277311,0.22377622377622378,0.3825503355704698,0.5973154362416108,0.020134228187919462,1
12,12,12,1234,1244,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.04223433242506813,-0.08528610354223426,0.03134479271991911,0.021897810218978103,0.33923705722070846,0.3474114441416894,0.3133514986376022,0
13,13,13,696,921,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.1419031719532554,0.029382303839732893,0.10278113663845223,0.06093189964157706,0.35225375626043404,0.3806343906510851,0.2671118530884808,1
14,14,14,331,1136,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.30434782608695643,0.2673913043478261,0.21212121212121213,0.18,0.33695652173913043,0.43478260869565216,0.22826086956521738,1
15,15,15,1019,1260,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5574468085106382,0.5761702127659573,0.36694677871148457,0.21468926553672316,0.3574468085106383,0.5191489361702127,0.12340425531914893,1
16,16,16,229,1223,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.20000000000000004,0.058666666666666895,0.14285714285714285,0.023255813953488372,0.38666666666666666,0.4,0.21333333333333335,1
17,17,17,597,1138,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.7002724795640327,0.67574931880109,0.4469565217391304,0.14763231197771587,0.4223433242506812,0.5667574931880109,0.010899182561307902,1
18,18,18,379,1237,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.09745127436281864,-0.0005997001499249976,0.07135016465422613,0.08745247148288973,0.3313343328335832,0.3658170914542729,0.3028485757121439,0
19,19,19,926,697,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.26970954356846466,0.24273858921161817,0.18950437317784258,0.2076271186440678,0.3215767634854772,0.42323651452282157,0.2551867219917012,1
20,20,20,1249,459,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.21236133122028525,0.11727416798732168,0.15124153498871332,0.0911854103343465,0.35657686212361334,0.4041204437400951,0.2393026941362916,1
21,21,21,1071,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04950495049504949,-0.43267326732673267,-0.03759398496240601,-0.2890625,0.5,0.31683168316831684,0.18316831683168316,0
22,22,22,969,315,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.506726457399103,0.5569506726457398,0.3373134328358209,0.27586206896551724,0.32286995515695066,0.5022421524663677,0.17488789237668162,1
23,23,23,151,320,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.46370967741935487,0.43225806451612925,0.3116531165311653,0.16292134831460675,0.3709677419354839,0.4879032258064516,0.14112903225806453,1
24,24,24,1277,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.4279475982532751,0.4270742358078602,0.28994082840236685,0.21379310344827587,0.3406113537117904,0.4759825327510917,0.18340611353711792,1
25,25,25,765,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.4,-1.0,-1.0,1.0,0.0,0.0,0
26,26,26,6,630,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.31249999999999994,0.27685185185185185,0.21739130434782608,0.18067226890756302,0.33796296296296297,0.4375,0.22453703703703703,1
27,27,27,987,1283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3661971830985915,1.8591549295774648,0.7637795275590551,0.5774647887323944,0.2112676056338028,0.7887323943661971,0.0,1
28,28,28,81,238,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.375,1.972222222222222,0.7674418604651163,0.7580645161290323,0.1388888888888889,0.7916666666666666,0.06944444444444445,1
29,29,29,1005,465,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.20689655172413793,0.11034482758620681,0.14754098360655737,0.08888888888888889,0.3563218390804598,0.40229885057471265,0.2413793103448276,1
