Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,799,243,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.005319148936170248,-0.1343085106382979,0.00398406374501992,-0.011450381679389313,0.3390957446808511,0.3351063829787234,0.3257978723404255,0
1,1,1,173,96,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.033783783783783716,-0.08513513513513515,0.02512562814070352,0.038461538461538464,0.3310810810810811,0.34459459459459457,0.32432432432432434,0
2,2,2,1199,761,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.13157894736842102,-0.48070175438596474,-0.10204081632653061,-0.3392857142857143,0.45614035087719296,0.2894736842105263,0.2543859649122807,0
3,3,3,6,1104,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.11557788944723618,-0.022613065326633208,0.08424908424908426,0.015957446808510637,0.36432160804020103,0.37185929648241206,0.2638190954773869,0
4,4,4,879,1028,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.04651162790697677,-0.09302325581395343,0.034482758620689655,0.0,0.3488372093023256,0.3488372093023256,0.3023255813953488,0
5,5,5,956,169,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.01869158878504673,-0.2803738317757008,-0.014084507042253521,-0.18867924528301888,0.4205607476635514,0.32710280373831774,0.2523364485981308,0
6,6,6,1070,663,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.05785123966942146,-0.3801652892561983,-0.0440251572327044,-0.26153846153846155,0.45454545454545453,0.3140495867768595,0.23140495867768596,0
7,7,7,52,506,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.013333333333333364,-0.19955555555555543,0.009966777408637873,-0.1201923076923077,0.3933333333333333,0.3377777777777778,0.2688888888888889,0
8,8,8,386,1040,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.008048289738430525,-0.16016096579476857,0.006024096385542169,-0.06153846153846154,0.36016096579476864,0.33601609657947684,0.3038229376257545,0
9,9,9,1255,1078,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.2,0.117241379310345,0.14285714285714285,0.11267605633802817,0.3448275862068966,0.4,0.25517241379310346,1
10,10,10,333,690,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.09248554913294799,-0.25549132947976866,0.06779661016949153,-0.1937984496124031,0.5086705202312138,0.36416184971098264,0.12716763005780346,0
11,11,11,544,1106,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.6799999999999999,-0.15789473684210525,-0.4444444444444444,0.5333333333333333,0.26666666666666666,0.2,0
12,12,12,303,1063,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-5.551115123125783e-17,-0.1821350762527233,0.0,-0.08648648648648649,0.3681917211328976,0.3333333333333333,0.2984749455337691,0
13,13,13,847,1070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4,-1.3199999999999998,-0.3333333333333333,-0.6,0.8,0.2,0.0,0
14,14,14,52,1254,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.11063829787234036,-0.07319148936170217,0.08074534161490683,-0.048,0.39574468085106385,0.3702127659574468,0.23404255319148937,0
15,15,15,779,87,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0.0243902439024391,-0.1861788617886178,0.01818181818181818,-0.11206896551724138,0.3943089430894309,0.34146341463414637,0.26422764227642276,0
16,16,16,3,1274,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.21739130434782605,-0.9913043478260868,-0.1724137931034483,-0.4782608695652174,0.7391304347826086,0.2608695652173913,0.0,0
17,17,17,265,15,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.001472754050073688,-0.16966126656848302,-0.0011049723756906078,-0.06563706563706563,0.35787923416789397,0.3328424153166421,0.30927835051546393,0
18,18,18,193,476,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.06250000000000006,-0.10833333333333323,0.046153846153846156,-0.045454545454545456,0.375,0.3541666666666667,0.2708333333333333,0
19,19,19,1126,813,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.125,-0.00555555555555548,0.09090909090909091,0.029411764705882353,0.3611111111111111,0.375,0.2638888888888889,0
20,20,20,332,630,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.04166666666666663,-0.1312500000000002,0.030927835051546393,-0.05555555555555555,0.3715277777777778,0.3472222222222222,0.28125,0
