Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value
0,1138,462,0,0,0,0,1,0,0,0,1,1,1,1,1,0.20000000000000007,0.07111111111111135,0.14285714285714285,0.04,0.37777777777777777,0.4,0.2222222222222222
1,572,823,0,0,0,0,1,0,0,0,1,1,0,1,1,0.10606060606060602,-0.013131313131313271,0.07749077490774908,0.046511627906976744,0.3484848484848485,0.3686868686868687,0.2828282828282828
2,1238,555,0,0,0,0,0,0,0,0,0,1,0,1,0,0.018867924528301827,-0.2490566037735849,0.014084507042253521,-0.1724137931034483,0.4339622641509434,0.33962264150943394,0.22641509433962265
3,860,146,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09375000000000003,-0.7104166666666666,-0.072,-0.38636363636363635,0.65625,0.3020833333333333,0.041666666666666664
4,223,1197,0,0,0,0,1,0,0,1,1,1,1,1,0,0.22580645161290328,0.03225806451612909,0.16030534351145037,-0.031746031746031744,0.43010752688172044,0.40860215053763443,0.16129032258064516
5,404,1196,0,0,0,0,1,0,0,1,1,1,1,1,1,0.23170731707317074,0.11300813008130087,0.1642651296829971,0.056338028169014086,0.3780487804878049,0.4105691056910569,0.21138211382113822
6,370,401,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3627118644067796,0.375593220338983,0.2494172494172494,0.2578616352201258,0.3152542372881356,0.4542372881355932,0.2305084745762712
7,1260,291,1,0,1,1,1,1,1,1,1,1,1,1,1,0.3308270676691729,0.3112781954887218,0.22916666666666666,0.2054794520547945,0.3308270676691729,0.44360902255639095,0.22556390977443608
8,356,178,0,0,0,0,1,0,0,0,1,1,1,1,1,0.1226993865030675,0.033128834355828196,0.08928571428571429,0.1044776119402985,0.3312883435582822,0.37423312883435583,0.294478527607362
9,22,1259,1,0,0,1,1,0,1,1,1,1,1,1,1,0.29761904761904756,0.23015873015873026,0.2077562326869806,0.13013698630136986,0.35714285714285715,0.43253968253968256,0.21031746031746032
10,3,1014,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2340425531914894,1.7404255319148936,0.7073170731707317,0.6923076923076923,0.1702127659574468,0.7446808510638298,0.0851063829787234
