Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,989,1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9038461538461537,1.1884615384615382,0.5529411764705883,0.5,0.25,0.6346153846153846,0.11538461538461539,1
1,1,1,340,148,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.07665505226480834,-0.0522648083623693,0.05641025641025641,0.025210084033613446,0.34843205574912894,0.3588850174216028,0.2926829268292683,0
2,2,2,909,1006,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1666666666666665,1.5,0.6774193548387096,0.4444444444444444,0.2777777777777778,0.7222222222222222,0.0,1
3,3,3,333,305,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.11377245508982034,-0.04730538922155689,0.08296943231441048,-0.017857142857142856,0.38023952095808383,0.3712574850299401,0.24850299401197604,0
4,4,4,213,647,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.39939024390243916,0.42195121951219516,0.27234927234927236,0.26344086021505375,0.3170731707317073,0.46646341463414637,0.21646341463414634,1
5,5,5,64,568,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.052067381316998396,-0.11179173047473195,0.03854875283446712,-0.03859649122807018,0.3675344563552833,0.35068912710566613,0.28177641653905056,0
6,6,6,772,1246,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.01109570041608876,-0.12371705963938978,0.008298755186721992,0.0,0.33703190013869627,0.33703190013869627,0.3259361997226075,0
7,7,7,621,29,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.08986615678776289,-0.02868068833651999,0.06591865357643759,0.04608294930875576,0.3441682600382409,0.3632887189292543,0.2925430210325048,0
8,8,8,138,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-1.2666666666666666,-0.42857142857142855,-0.75,0.6666666666666666,0.16666666666666666,0.16666666666666666,0
9,9,9,70,413,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.024709302325581384,-0.13226744186046524,0.018418201516793065,-0.03676470588235294,0.3561046511627907,0.34156976744186046,0.3023255813953488,0
