Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,841,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8091603053435114,0.9847328244274808,0.5047619047619047,0.3644859813084112,0.3053435114503817,0.6030534351145038,0.0916030534351145,1
1,1,1,57,891,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.5714285714285715,0.4285714285714288,0.375,0.047619047619047616,0.47619047619047616,0.5238095238095238,0.0,1
2,2,2,1213,426,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3509933774834437,0.328476821192053,0.2420091324200913,0.19540229885057472,0.33774834437086093,0.4503311258278146,0.2119205298013245,1
3,3,3,34,842,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.024096385542168697,-0.11244979919678716,0.017964071856287425,0.0,0.3413654618473896,0.3413654618473896,0.3172690763052209,0
4,4,4,936,293,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.02010050251256279,-0.1487437185929647,0.015,-0.05761316872427984,0.36348408710217756,0.34003350083752093,0.2964824120603015,0
5,5,5,312,675,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.24046920821114376,0.17360703812316725,0.17012448132780084,0.13714285714285715,0.34310850439882695,0.41348973607038125,0.2434017595307918,1
6,6,6,163,35,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.1316211878009631,0.052648475120385285,0.09557109557109557,0.12648221343873517,0.3258426966292135,0.37720706260032105,0.2969502407704655,1
7,7,7,1077,450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2040816326530612,1.5673469387755103,0.6941176470588235,0.46938775510204084,0.2653061224489796,0.7346938775510204,0.0,1
8,8,8,368,28,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.33112582781456956,0.26490066225165565,0.22935779816513763,0.12903225806451613,0.36423841059602646,0.44370860927152317,0.19205298013245034,1
9,9,9,1085,366,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.2857142857142857,0.23511904761904753,0.2,0.15934065934065933,0.34226190476190477,0.42857142857142855,0.22916666666666666,1
10,10,10,621,72,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.03125,-0.10624999999999996,0.023255813953488372,0.0,0.34375,0.34375,0.3125,0
11,11,11,242,707,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.060869565217391286,-0.08869565217391295,0.044967880085653104,-0.013605442176870748,0.35942028985507246,0.3536231884057971,0.28695652173913044,0
12,12,12,183,223,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.41891891891891886,0.3054054054054054,0.28440366972477066,0.06896551724137931,0.4189189189189189,0.47297297297297297,0.10810810810810811,1
13,13,13,708,1001,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3684210526315789,0.3824561403508771,0.25301204819277107,0.25806451612903225,0.3157894736842105,0.45614035087719296,0.22807017543859648,1
14,14,14,960,693,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.13924050632911397,-0.03924050632911383,0.10091743119266056,-0.03409090909090909,0.3987341772151899,0.379746835443038,0.22151898734177214,0
15,15,15,182,609,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5729729729729729,0.6356756756756756,0.375886524822695,0.2748091603053435,0.32972972972972975,0.5243243243243243,0.14594594594594595,1
16,16,16,844,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6666666666666666,-1.8,-0.6,-0.7777777777777778,0.8888888888888888,0.1111111111111111,0.0,0
17,17,17,247,262,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.20833333333333337,0.07638888888888917,0.1485148514851485,0.036585365853658534,0.3819444444444444,0.4027777777777778,0.2152777777777778,1
18,18,18,1179,328,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3269230769230769,0.3115384615384615,0.22666666666666666,0.21428571428571427,0.3269230769230769,0.4423076923076923,0.23076923076923078,1
19,19,19,871,379,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.2606382978723405,0.18191489361702146,0.18352059925093633,0.11538461538461539,0.35638297872340424,0.42021276595744683,0.22340425531914893,1
20,20,20,1080,925,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.11940298507462693,-0.008955223880596774,0.08695652173913043,0.03225806451612903,0.3582089552238806,0.373134328358209,0.26865671641791045,0
21,21,21,125,65,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.09090909090909094,0.03030303030303022,0.06666666666666667,0.18181818181818182,0.30303030303030304,0.36363636363636365,0.3333333333333333,1
