Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Y,X,Reference,Predicted_EXG_L,Predicted_EXGR_L,Predicted_GLI_L,Predicted_VARI_L,Predicted_EXG_G,Predicted_EXGR_G,Predicted_GLI_G,Predicted_VARI_G,Predicted_EXG_Z,Predicted_EXGR_Z,Predicted_GLI_Z,Predicted_VARI_Z,Predicted_ALL_MODE,Predicted_ZERO_MODE,EXG_Value,EXGR_Value,GLI_Value,VARI_Value,Red_Value,Green_Value,Blue_Value,Predicted_GLOBAL_ZERO_MODE
0,0,0,5,1246,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.2531645569620253,0.2455696202531646,0.17857142857142858,0.2571428571428571,0.3037974683544304,0.4177215189873418,0.27848101265822783,1
1,1,1,673,1133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01519756838905778,-0.18054711246200605,-0.011441647597254004,-0.06722689075630252,0.3525835866261398,0.3282674772036474,0.3191489361702128,0
2,2,2,423,773,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.1943127962085308,0.12132701421800945,0.13898305084745763,0.13131313131313133,0.33649289099526064,0.3981042654028436,0.26540284360189575,1
3,3,3,300,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.42051282051282035,0.0,-0.27586206896551724,0.5384615384615384,0.3333333333333333,0.1282051282051282,0
4,4,4,882,586,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.17747440273037546,0.06348122866894201,0.12745098039215685,0.06040268456375839,0.36177474402730375,0.3924914675767918,0.24573378839590443,1
5,5,5,176,253,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.027855153203342586,-0.13259052924791087,0.02074688796680498,-0.041379310344827586,0.3593314763231198,0.3426183844011142,0.298050139275766,0
6,6,6,972,491,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.09311740890688258,-0.06963562753036445,0.06824925816023739,-0.025210084033613446,0.3765182186234818,0.3643724696356275,0.2591093117408907,0
7,7,7,10,693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3285714285714285,0.3034285714285714,0.22772277227722773,0.1958762886597938,0.3342857142857143,0.44285714285714284,0.22285714285714286,1
8,8,8,957,324,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.2732095490716181,0.2519893899204244,0.19180633147113593,0.2185792349726776,0.3183023872679045,0.4244031830238727,0.2572944297082228,1
9,9,9,710,1263,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.012110726643598635,-0.17128027681660885,0.009055627425614488,-0.08264462809917356,0.3719723183391003,0.3373702422145329,0.2906574394463668,0
